cur_domain,cur_diff,correct,time_ms,target_domain,target_diff
2,0,1,6933,2,0
2,0,1,7566,2,0
0,1,1,6936,0,1
2,1,1,9219,1,1
2,0,0,7801,0,0
2,1,1,6483,2,1
0,0,0,7828,0,0
0,0,0,13909,0,0
2,1,1,13094,2,0
1,1,1,2920,1,2
1,2,1,4743,1,2
1,0,1,8038,2,0
1,2,1,13691,1,1
0,2,1,8911,2,2
1,1,1,8281,1,1
1,2,1,1803,1,2
2,0,1,4581,2,0
0,0,1,6802,0,0
0,2,1,7097,0,2
0,2,1,7684,0,2
0,1,1,884,0,2
0,2,0,1864,0,1
0,2,1,8243,1,2
2,1,1,5380,2,1
0,1,1,4397,0,1
0,0,1,10014,0,0
2,1,0,627,2,0
0,0,1,5234,0,0
0,1,1,2343,0,2
0,0,0,14626,2,0
1,1,1,5251,1,1
1,0,0,4692,1,0
0,1,0,8749,1,0
0,0,1,990,2,1
2,2,1,11861,2,1
0,0,1,6823,1,0
2,2,1,4160,2,2
2,2,1,11697,2,1
0,0,0,2872,2,0
1,2,0,6890,1,1
0,0,1,1509,0,1
2,0,1,6354,1,0
1,0,1,12133,1,0
2,1,1,778,2,2
2,1,0,2192,2,0
2,2,1,11225,2,1
1,2,0,9933,1,1
1,2,1,3824,1,2
2,2,1,2020,2,2
1,0,1,11889,1,0
1,1,0,8582,1,0
2,1,0,12222,0,0
1,0,1,10623,1,0
2,1,1,678,2,2
2,2,1,10305,2,1
1,1,1,5018,1,1
0,1,1,9398,0,1
0,2,1,653,1,2
2,2,1,684,2,2
2,2,1,11656,2,1
0,0,0,3057,0,0
0,2,0,2435,0,1
0,2,1,3061,1,2
2,2,0,3456,2,1
1,1,0,5571,1,0
1,0,1,10277,1,0
2,1,0,13187,2,0
1,0,0,8866,1,0
0,2,0,11638,0,1
0,2,1,9056,0,2
0,1,0,1171,0,0
0,1,0,9416,0,0
0,0,0,6979,0,0
0,0,0,14116,0,0
2,2,0,7720,2,1
0,2,1,1377,0,2
1,1,0,3598,1,0
2,1,1,11411,2,0
2,0,1,1833,2,1
2,0,0,11582,2,0
0,2,1,2498,0,2
0,0,1,9101,2,0
0,2,0,11266,0,1
0,0,0,1278,1,0
1,2,0,6764,1,1
2,1,1,5239,2,1
1,2,0,12447,1,1
0,1,0,14540,0,0
0,1,0,3363,0,0
1,2,1,14527,1,1
2,1,0,13000,2,0
1,2,0,551,1,1
1,2,0,8591,1,1
0,2,1,6469,2,2
1,1,0,12028,1,0
0,0,1,5720,0,0
1,0,1,718,1,1
0,0,0,3090,0,0
1,2,0,11489,1,1
1,2,1,4005,1,2
1,2,1,8978,1,2
2,1,0,799,2,0
0,0,1,3316,2,0
0,0,0,11852,0,0
2,1,0,11601,2,0
0,0,1,4619,0,0
0,0,1,9518,0,0
0,0,1,14385,0,0
1,2,0,8518,1,1
2,2,1,9444,2,2
0,2,1,5089,0,2
0,0,0,10224,0,0
1,0,1,3895,1,0
2,2,1,13138,2,1
1,2,1,12185,1,1
0,2,0,5547,0,1
0,0,0,7092,1,0
1,0,0,7222,1,0
0,0,1,2850,0,1
0,2,1,10147,1,1
1,2,1,10265,2,1
0,0,0,14875,0,0
0,2,0,8053,0,1
0,2,1,11900,0,1
1,0,1,4690,1,0
0,2,0,9738,2,1
1,1,1,14728,1,0
2,0,1,9710,2,0
2,0,1,14882,2,0
2,1,1,938,2,2
2,0,1,10489,0,0
1,1,0,11113,2,0
1,0,0,5302,1,0
2,0,0,14929,0,0
0,0,0,12227,0,0
0,0,0,13882,0,0
1,2,1,12871,1,1
1,1,0,9234,1,0
2,1,0,11840,2,0
2,2,0,10407,2,1
2,0,1,13838,2,0
1,0,0,4383,1,0
1,2,1,5610,1,2
2,1,0,9433,2,0
1,2,0,679,1,1
1,0,1,13078,2,0
1,2,0,1736,1,1
2,0,1,927,2,1
2,0,1,13978,2,0
2,2,1,12175,0,1
1,2,0,14137,2,1
0,0,0,5694,0,0
1,1,1,6615,1,1
0,1,0,7019,0,0
2,0,1,2601,2,1
2,2,1,4499,2,2
2,1,1,11574,2,0
1,1,0,8921,0,0
2,2,0,9456,2,1
1,0,1,14790,1,0
0,0,0,14367,2,0
2,0,1,833,2,1
0,1,0,9147,1,0
1,0,0,2881,2,0
0,2,1,6132,0,2
0,0,0,3424,0,0
1,2,0,14128,1,1
1,0,0,14176,1,0
0,0,0,14707,0,0
2,1,1,1053,2,2
0,0,0,10032,0,0
0,0,1,13080,0,0
2,1,1,6568,2,1
2,2,0,3585,2,1
0,2,0,6502,0,1
1,1,0,9016,1,0
2,1,1,4974,2,1
0,2,0,11115,0,1
1,2,1,10453,1,1
2,1,0,13456,2,0
1,2,0,14045,1,1
1,2,1,6077,2,2
0,0,1,13666,0,0
0,2,1,6319,0,2
1,0,1,2890,1,1
0,0,1,11063,0,0
1,0,1,6433,1,0
2,2,1,14572,2,1
2,2,0,13172,2,1
1,1,1,7784,1,1
0,0,1,5277,0,0
0,2,1,7958,0,2
0,2,0,12616,0,1
0,2,0,12328,0,1
1,2,0,5337,1,1
0,1,1,7378,0,1
0,1,0,4885,2,0
1,0,0,9038,1,0
0,0,0,7598,0,0
2,1,1,10935,2,0
2,1,1,5468,1,1
0,1,0,10021,1,0
2,1,1,14286,2,0
2,0,1,5782,2,0
0,2,0,10032,0,1
2,1,1,8348,1,1
0,1,0,3256,1,0
2,0,0,6545,2,0
2,1,0,12182,2,0
1,1,0,694,1,0
0,1,0,2445,0,0
1,0,1,13485,1,0
0,2,0,1631,1,1
1,0,1,8669,1,0
2,2,1,11433,2,1
1,2,0,10861,2,1
1,0,0,6491,1,0
0,1,0,13645,0,0
1,2,1,14958,1,1
0,0,0,2459,0,0
0,2,0,12249,1,1
1,2,0,4447,1,1
0,1,1,13854,0,0
1,1,1,4113,1,1
0,0,1,4122,0,0
0,2,1,4150,0,2
0,2,0,4915,0,1
2,1,1,12074,0,0
1,1,1,8089,1,1
1,1,1,11356,1,0
2,1,1,1185,1,2
2,0,0,2152,2,0
0,0,0,11413,0,0
1,2,1,1400,1,2
2,1,0,13190,2,0
0,1,0,9288,0,0
0,0,1,12691,0,0
2,1,1,6798,2,1
0,1,1,1911,0,2
2,1,0,8984,2,0
2,2,0,11390,2,1
0,0,0,1052,0,0
0,1,1,9599,2,1
0,0,0,6801,0,0
2,0,0,10120,1,0
1,2,1,12565,1,1
2,2,0,13958,2,1
0,0,0,6974,0,0
1,1,0,11070,1,0
0,1,1,11543,1,0
1,0,0,7440,1,0
2,0,0,11866,2,0
0,0,1,4604,0,0
2,2,0,4438,2,1
0,1,0,5941,0,0
0,1,0,3193,1,0
1,1,1,11126,1,0
0,2,0,12715,1,1
2,2,1,12934,2,1
2,0,1,13532,2,0
2,2,0,14182,2,1
0,2,0,942,2,1
2,0,0,12815,2,0
0,0,0,2159,0,0
1,0,0,10192,1,0
2,1,0,1723,2,0
0,1,1,8674,0,1
2,1,1,3611,0,1
0,1,0,1871,2,0
1,2,1,5807,1,2
1,0,0,9481,1,0
2,0,0,6664,2,0
0,2,0,6117,1,1
2,1,0,6215,2,0
2,2,1,1367,2,2
0,2,0,2706,0,1
2,1,1,14072,1,0
2,1,1,6530,2,1
1,2,0,3798,1,1
2,2,1,1826,2,2
1,0,1,13564,1,0
2,1,0,6953,2,0
1,2,1,7694,1,2
2,1,1,8717,2,1
2,2,0,12902,2,1
2,0,0,4935,2,0
0,1,1,1863,0,2
2,0,1,6077,0,0
0,1,1,8736,0,1
1,1,0,6316,1,0
2,0,1,11223,2,0
1,2,1,11755,1,1
1,1,0,10059,1,0
0,1,0,2194,0,0
0,1,0,4134,0,0
1,2,1,13113,1,1
1,2,0,3942,1,1
2,1,0,9542,2,0
0,0,0,2373,0,0
2,0,1,10415,2,0
1,1,1,4295,0,1
2,2,1,5178,2,2
1,2,1,10039,1,1
2,0,0,708,2,0
2,1,0,3762,1,0
0,2,1,7908,0,2
1,0,0,12784,0,0
0,1,1,11616,0,0
0,0,0,7957,0,0
2,2,1,8629,2,2
2,0,1,7944,2,0
1,2,0,988,1,1
0,2,1,6855,0,2
0,2,1,11449,0,1
2,2,0,13689,2,1
2,1,1,7294,2,1
1,0,0,2149,0,0
2,2,1,12004,2,1
1,1,0,5281,1,0
1,2,1,14613,0,1
0,2,1,7746,0,2
0,0,1,974,0,1
2,1,1,9344,2,1
2,0,1,1074,2,1
0,2,1,13042,0,1
0,1,0,5615,0,0
0,0,1,4106,0,0
1,1,1,1681,1,2
2,2,0,6468,2,1
0,2,1,11389,0,1
1,1,1,5104,1,1
1,1,1,9620,1,1
2,1,1,3368,2,1
2,1,0,14971,2,0
0,2,0,7601,0,1
2,1,0,3515,2,0
2,1,1,1109,2,2
2,1,1,3996,2,1
0,1,1,1893,0,2
2,0,0,9535,2,0
2,2,1,13813,2,1
0,2,1,13756,0,1
0,2,1,11948,0,1
0,0,1,12627,0,0
1,1,0,9384,1,0
0,1,0,1444,0,0
2,1,1,10679,2,0
2,0,1,4222,2,0
2,1,0,3476,2,0
0,1,1,2656,2,2
1,2,1,10010,1,1
1,1,1,11714,1,0
2,1,0,1795,0,0
0,2,0,14725,2,1
0,0,0,13281,0,0
1,1,0,6375,1,0
1,1,0,2418,1,0
0,1,0,4540,0,0
1,2,1,6517,1,2
1,0,1,3214,1,0
0,2,0,12942,0,1
0,1,0,10812,0,0
2,0,0,8655,2,0
2,1,1,12954,2,0
1,0,0,5666,1,0
0,2,0,10063,0,1
0,1,0,4623,2,0
0,1,1,11942,0,0
2,2,0,10176,2,1
1,2,1,11726,1,1
1,2,1,10369,1,1
2,0,1,5730,2,0
2,1,1,11638,2,0
0,1,0,13626,1,0
2,1,1,6147,0,1
1,0,1,12643,1,0
0,2,1,10312,0,1
1,2,0,2507,1,1
2,0,0,7469,2,0
0,2,0,14537,0,1
1,2,1,5615,1,2
2,1,1,2801,2,2
2,0,1,7529,2,0
2,0,0,14293,2,0
2,1,1,13308,0,0
1,2,1,13754,2,1
0,0,0,2525,0,0
1,0,0,12156,1,0
0,1,1,6477,0,1
1,2,1,10478,1,1
2,0,0,5065,2,0
1,1,1,3280,2,1
0,0,0,10175,0,0
1,0,0,3740,1,0
0,0,1,2207,0,1
0,1,0,14072,0,0
2,0,0,11647,0,0
1,1,0,2214,1,0
0,1,1,5380,1,1
2,0,1,1621,2,1
0,2,0,6162,0,1
1,1,0,10995,1,0
2,0,1,12645,2,0
0,0,1,14976,0,0
1,1,1,1051,1,2
0,2,1,6078,0,2
1,0,1,11716,1,0
2,2,1,10759,2,1
2,0,1,10631,2,0
1,1,0,9775,0,0
0,0,0,14693,0,0
2,2,0,10495,0,1
0,0,1,11245,1,0
1,0,0,14552,0,0
0,2,1,7258,0,2
2,2,0,5426,2,1
2,2,0,1836,2,1
0,1,0,9052,0,0
1,0,0,1229,0,0
0,1,1,1036,0,2
1,1,0,7979,1,0
1,0,1,3796,1,0
0,0,1,7970,0,0
0,2,0,11162,0,1
1,2,1,857,1,2
0,0,1,12353,0,0
0,2,0,675,0,1
1,2,1,13852,1,1
2,0,0,8534,1,0
0,1,1,10243,0,0
0,1,0,12545,0,0
2,0,0,13968,2,0
2,2,0,13680,2,1
0,0,0,9998,0,0
1,0,1,6379,1,0
0,0,0,14359,1,0
1,2,1,13400,1,1
2,0,1,10761,2,0
2,1,0,5487,2,0
1,2,0,7642,1,1
0,0,0,7422,0,0
1,0,1,10997,1,0
0,1,1,6970,0,1
2,2,1,13671,2,1
2,2,0,10742,2,1
2,0,0,666,1,0
0,2,0,13238,0,1
1,1,1,3118,0,1
2,0,1,1064,2,1
1,2,1,668,1,2
1,2,1,14069,1,1
0,2,1,4754,0,2
1,2,0,3442,1,1
2,2,0,2541,2,1
1,0,0,13975,1,0
0,0,1,774,0,1
0,2,1,7181,2,2
2,2,0,3914,0,1
1,1,0,7000,2,0
2,0,0,8520,2,0
2,1,1,11618,2,0
1,0,0,13252,1,0
0,2,0,13490,2,1
1,0,0,11200,1,0
1,0,1,11035,1,0
1,1,1,9697,1,1
2,2,0,12610,1,1
2,1,0,4018,2,0
1,2,0,11679,1,1
1,1,1,10221,2,0
2,1,1,7507,2,1
0,1,0,9557,0,0
2,0,1,8012,0,0
0,1,0,12855,0,0
1,0,0,12449,1,0
2,1,1,6086,2,1
2,0,1,1475,0,1
0,2,0,9120,0,1
1,1,1,2762,1,2
0,1,1,5566,0,1
2,1,1,10298,2,0
1,0,0,9078,0,0
1,1,0,14506,1,0
0,2,0,3354,0,1
1,2,1,11537,1,1
1,0,0,7444,0,0
2,2,0,574,2,1
0,2,1,11316,0,1
1,1,0,1371,1,0
1,1,0,4334,1,0
0,0,1,5154,0,0
1,2,0,11001,1,1
1,0,0,5438,1,0
2,2,1,538,2,2
1,0,1,1314,1,1
1,2,0,2799,1,1
0,2,0,7102,0,1
0,0,0,5474,0,0
1,2,1,2555,2,2
2,1,1,5852,2,1
0,1,0,14963,0,0
2,1,1,7955,2,1
0,2,1,12489,2,1
1,1,0,10308,1,0
0,1,0,7039,0,0
0,1,1,7741,0,1
2,0,1,3934,2,0
0,0,1,5370,0,0
2,2,1,13448,2,1
0,2,1,2961,0,2
1,1,0,8644,1,0
0,1,1,618,0,2
1,2,0,5100,1,1
2,2,0,8864,2,1
1,1,0,10931,1,0
1,2,0,5378,1,1
2,1,0,5214,2,0
2,1,0,13681,0,0
2,2,0,4912,2,1
1,0,0,6716,1,0
0,0,0,6272,0,0
1,2,1,11869,1,1
0,2,1,13294,1,1
1,0,0,1661,1,0
1,1,0,12487,1,0
2,0,1,12997,2,0
2,0,1,9349,2,0
0,2,0,11138,0,1
0,0,1,4594,0,0
1,1,1,3596,0,1
0,2,1,7591,0,2
0,0,1,2602,1,1
0,0,1,13648,0,0
0,0,1,12200,0,0
0,1,1,3541,2,1
2,0,0,13501,2,0
2,2,1,12130,2,1
1,0,1,4561,1,0
1,1,0,13001,2,0
0,0,0,6930,0,0
1,1,0,8749,1,0
1,0,0,8560,1,0
1,2,1,4081,1,2
2,0,1,9665,2,0
2,1,0,7192,2,0
1,0,0,7464,1,0
0,0,1,1766,0,1
2,2,1,5762,2,2
0,0,0,4121,0,0
1,0,0,8037,1,0
1,0,0,4705,1,0
2,0,1,1085,2,1
0,0,0,14296,0,0
0,2,0,10605,0,1
0,0,1,13606,1,0
1,1,0,3602,2,0
1,2,1,14306,1,1
2,2,0,4339,2,1
2,0,0,655,2,0
1,0,1,1427,1,1
2,1,1,12900,2,0
0,0,0,6305,0,0
0,2,1,10010,0,1
0,0,0,8438,0,0
0,1,1,2950,0,2
1,2,0,7187,1,1
0,2,1,4289,0,2
1,2,0,9243,1,1
2,0,0,4603,1,0
2,2,1,5769,1,2
0,0,0,733,0,0
0,0,1,11478,1,0
2,2,1,13749,2,1
2,2,0,5550,0,1
1,0,0,13784,1,0
1,2,0,8471,1,1
0,0,0,2352,0,0
2,1,0,6893,2,0
0,0,0,2433,0,0
1,0,1,14550,1,0
1,0,0,10819,1,0
2,2,1,10419,2,1
2,1,0,12756,1,0
1,2,1,7751,1,2
2,2,0,12326,2,1
0,0,0,3757,0,0
2,0,0,14552,2,0
2,0,0,10498,2,0
2,2,0,4776,2,1
2,1,1,11203,2,0
0,0,1,2078,0,1
0,0,0,3279,0,0
2,1,1,3373,2,1
0,2,1,659,2,2
0,1,1,5932,0,1
2,1,0,2730,2,0
1,0,0,7935,0,0
1,2,0,7116,1,1
0,0,1,3445,1,0
1,0,0,12000,1,0
1,0,1,2139,1,1
1,2,0,2805,0,1
0,0,0,2738,0,0
1,1,1,7370,1,1
2,0,1,6370,2,0
2,2,1,6413,1,2
0,1,0,9061,0,0
2,0,0,4519,0,0
2,2,0,8077,2,1
1,1,0,3609,0,0
1,1,1,10004,1,0
0,1,0,4183,0,0
0,2,0,1183,0,1
0,1,0,4981,0,0
1,1,1,10395,1,0
2,1,0,10284,2,0
0,0,0,5678,0,0
0,2,0,12581,0,1
2,2,0,7267,2,1
1,1,0,11257,2,0
1,1,1,12923,1,0
1,2,1,6497,1,2
0,1,1,766,0,2
2,0,0,14327,1,0
2,0,1,1883,2,1
0,1,0,6303,1,0
0,0,1,10429,1,0
2,2,0,10549,2,1
1,2,1,6623,1,2
2,0,0,8140,2,0
2,1,0,5803,2,0
1,1,1,13686,1,0
1,1,1,3036,0,1
2,0,0,12811,2,0
0,2,0,6831,0,1
1,0,0,4880,1,0
1,0,0,5991,1,0
0,2,1,14879,0,1
1,0,1,697,2,1
1,2,1,9699,1,2
1,1,1,5896,1,1
2,2,0,8170,2,1
1,2,1,9526,1,2
2,1,1,12498,0,0
0,2,0,6129,0,1
2,0,0,10846,2,0
1,2,0,9754,2,1
2,0,1,11563,2,0
0,1,1,1155,0,2
1,1,0,1484,1,0
0,1,0,3928,0,0
1,0,0,6055,0,0
1,2,0,7885,1,1
2,1,0,13818,0,0
1,0,1,4185,1,0
1,1,0,7794,1,0
1,2,1,1768,1,2
2,1,0,3384,2,0
0,0,1,8620,0,0
1,0,0,3069,1,0
2,0,1,6846,2,0
2,1,0,13234,2,0
1,0,1,12139,1,0
2,1,1,5138,2,1
2,2,0,8333,2,1
1,0,1,2067,1,1
0,2,0,4823,0,1
2,0,1,13184,2,0
1,0,0,2127,1,0
1,0,0,9668,1,0
1,0,1,3269,1,0
2,0,1,13747,2,0
0,0,1,7873,0,0
2,2,1,2795,2,2
1,2,0,1803,1,1
2,0,1,10379,2,0
0,0,0,13536,0,0
1,1,1,6292,1,1
0,0,1,7292,1,0
2,1,0,6725,1,0
2,1,1,14706,2,0
1,0,0,1724,1,0
2,2,1,14301,2,1
1,2,0,5854,1,1
1,1,1,7050,1,1
0,0,0,14900,0,0
1,0,1,2829,1,1
1,1,1,12721,1,0
1,1,0,8152,1,0
0,0,0,3353,0,0
0,1,1,7143,0,1
1,0,1,3789,1,0
1,2,1,9413,1,2
0,1,1,8009,0,1
1,0,1,8403,1,0
0,1,1,1476,0,2
1,0,0,3077,1,0
2,2,1,11883,2,1
0,1,0,7878,0,0
0,0,0,14884,0,0
1,0,0,6162,2,0
1,1,0,1883,1,0
0,1,0,13343,0,0
0,2,0,9364,0,1
1,0,0,8212,1,0
2,2,0,12931,2,1
0,2,0,5285,0,1
2,1,1,9546,2,1
2,0,0,4945,2,0
0,2,0,6851,0,1
0,1,1,4135,0,1
1,0,1,8358,1,0
2,1,0,814,1,0
2,0,1,11098,2,0
0,2,1,10280,0,1
0,2,0,6782,0,1
2,1,1,779,2,2
0,1,0,5123,0,0
1,0,1,4204,1,0
0,1,0,11445,0,0
1,2,0,2615,1,1
2,1,0,5772,2,0
2,1,0,10548,2,0
2,0,0,3173,2,0
2,2,0,7892,2,1
0,0,1,12720,0,0
2,0,1,11504,2,0
0,2,0,13910,0,1
1,2,0,11798,1,1
1,0,0,12781,1,0
0,2,0,7075,0,1
1,0,1,10524,1,0
1,1,0,12230,1,0
0,0,1,10230,0,0
0,1,1,6239,0,1
2,1,1,12576,1,0
2,0,1,4546,2,0
1,0,1,14274,1,0
2,2,0,5707,1,1
2,0,1,1137,2,1
2,0,0,3884,2,0
2,2,0,8031,2,1
0,1,0,14044,0,0
0,1,1,1690,0,2
2,1,1,13244,2,0
1,0,1,3459,1,0
2,1,1,13171,2,0
1,2,1,4789,1,2
2,1,1,11295,2,0
1,1,0,4400,1,0
0,1,0,8069,0,0
2,2,0,14506,2,1
2,0,1,1205,2,1
2,2,1,4345,2,2
0,2,0,2749,2,1
1,2,0,7034,0,1
1,1,0,13938,2,0
1,1,1,2708,1,2
0,2,0,2961,0,1
2,1,0,14818,2,0
0,1,1,11643,0,0
1,1,0,1814,1,0
1,0,1,12405,1,0
1,1,1,12813,1,0
0,1,1,3373,0,1
1,0,0,8747,1,0
1,2,1,3043,1,2
0,1,1,14111,0,0
0,2,0,7591,0,1
2,1,1,9791,2,1
0,0,1,8454,0,0
1,0,0,14193,1,0
1,1,0,9976,1,0
0,0,1,9462,0,0
1,0,1,9336,1,0
0,1,0,7847,0,0
2,1,1,1854,2,2
2,2,1,4791,2,2
0,2,0,4443,0,1
1,2,1,3062,0,2
2,0,1,6108,1,0
0,1,1,11275,0,0
0,0,0,1827,0,0
1,1,0,9307,2,0
0,1,1,12270,0,0
0,0,1,2015,0,1
1,0,1,3016,1,0
0,2,1,4238,0,2
1,1,0,600,1,0
1,1,1,14663,1,0
0,0,1,4579,0,0
0,2,0,11273,2,1
0,0,1,5552,0,0
0,1,0,3762,1,0
1,1,1,6000,1,1
1,2,1,4948,1,2
1,0,1,13693,1,0
2,2,0,6046,2,1
0,2,0,10113,0,1
0,1,0,2142,0,0
0,0,1,10881,2,0
2,2,1,8449,2,2
0,0,0,14750,0,0
2,0,0,3824,1,0
0,2,1,549,0,2
0,2,1,13629,0,1
1,1,1,893,0,2
1,1,0,5567,0,0
1,2,0,9869,1,1
0,1,1,8835,1,1
0,2,0,6519,2,1
1,2,0,13324,1,1
2,0,0,6914,2,0
0,0,1,8274,0,0
0,1,0,6617,1,0
2,2,1,11653,2,1
2,0,1,11957,2,0
1,1,1,5413,1,1
2,0,0,14997,2,0
2,1,1,12163,2,0
0,1,0,10565,0,0
1,1,1,8420,1,1
1,1,1,7195,2,1
0,0,0,3332,0,0
2,2,0,8803,1,1
1,1,0,9557,1,0
1,0,1,11412,1,0
0,0,1,8683,0,0
0,2,0,7667,2,1
1,1,1,10707,1,0
1,0,1,3236,1,0
2,0,1,5408,2,0
2,0,0,11784,2,0
2,1,1,941,2,2
0,0,0,11572,0,0
0,2,1,13290,0,1
0,2,1,10534,1,1
1,2,1,10517,1,1
0,1,0,13228,0,0
1,2,0,8714,2,1
0,2,1,9774,0,2
2,2,1,12382,2,1
1,1,0,10035,1,0
0,2,1,3040,1,2
2,2,1,9453,2,2
1,1,0,8917,1,0
1,1,0,10412,1,0
1,1,0,12179,1,0
0,1,0,2249,0,0
0,1,0,10630,0,0
1,2,0,13987,0,1
0,0,0,13954,0,0
1,0,1,7430,1,0
0,0,0,11206,0,0
0,0,0,13241,1,0
2,0,1,14725,2,0
1,2,1,8118,2,2
0,1,0,14739,0,0
0,2,1,13251,0,1
1,0,0,7500,1,0
0,1,0,2035,0,0
0,0,0,13394,0,0
1,1,0,5495,1,0
2,0,1,3961,2,0
0,0,1,12861,0,0
0,2,0,12840,0,1
0,0,1,9210,1,0
1,0,1,6504,1,0
0,0,0,10474,2,0
2,2,1,13582,2,1
1,0,0,12999,1,0
0,1,1,10185,0,0
1,2,0,6992,1,1
2,2,1,1046,2,2
0,1,1,2536,2,2
1,1,1,6192,1,1
1,0,1,9306,1,0
2,1,1,4992,1,1
0,1,1,1917,0,2
0,2,1,3141,2,2
1,2,0,4313,1,1
2,2,1,9807,2,2
0,0,1,13777,1,0
0,0,0,11781,0,0
1,2,1,2036,1,2
0,1,0,12475,0,0
0,1,1,12945,1,0
2,0,0,12913,2,0
1,1,1,11399,1,0
2,2,0,2971,0,1
0,1,0,13642,0,0
0,1,0,8183,2,0
2,0,0,12751,2,0
0,2,1,10848,2,1
1,2,0,9782,1,1
0,1,0,9998,2,0
2,2,0,12986,2,1
0,0,0,12096,0,0
0,2,1,4847,0,2
0,1,1,10678,0,0
0,1,1,1500,0,2
2,0,1,4144,2,0
0,1,0,5376,0,0
2,1,1,11171,2,0
1,2,1,8350,1,2
0,2,0,8970,0,1
2,0,0,12505,2,0
2,1,1,10457,2,0
1,2,1,2040,2,2
1,1,1,7578,0,1
1,0,1,2908,0,1
2,2,0,1091,2,1
0,1,1,10353,0,0
1,0,0,7923,0,0
0,1,1,7305,0,1
1,1,1,13758,2,0
1,0,1,11667,1,0
2,2,1,14334,2,1
2,1,1,3843,2,1
0,2,0,1186,2,1
1,1,0,9885,1,0
2,1,1,9034,2,1
0,0,0,13138,0,0
0,2,0,14377,0,1
2,2,0,8180,1,1
2,2,0,6357,2,1
1,2,1,4185,1,2
0,0,1,3512,0,0
0,2,0,6255,0,1
1,2,1,11274,1,1
0,2,1,6612,2,2
1,0,1,3875,1,0
1,1,1,9110,1,1
2,0,0,12930,2,0
2,0,0,11295,2,0
2,2,0,10166,2,1
2,1,1,13079,2,0
2,0,1,9455,2,0
0,2,0,10395,0,1
2,0,0,11347,2,0
0,2,0,14544,0,1
0,0,1,13494,0,0
2,2,1,4518,2,2
1,1,0,5140,1,0
1,1,0,4933,1,0
0,1,1,14685,0,0
1,0,1,3793,1,0
1,0,0,13310,1,0
2,0,0,13148,0,0
2,1,1,4281,2,1
1,0,0,3267,2,0
2,0,0,2008,2,0
1,0,0,1870,1,0
1,0,1,13577,1,0
2,0,1,13666,2,0
0,0,0,2380,2,0
1,0,0,5690,2,0
2,1,1,3152,2,1
1,2,1,5400,2,2
2,0,0,13546,2,0
0,2,1,5492,0,2
2,2,0,5919,2,1
2,1,1,14103,2,0
1,1,0,7598,1,0
2,1,0,3460,2,0
1,1,0,1352,1,0
1,1,0,5444,1,0
2,2,0,7826,2,1
0,1,0,8066,0,0
0,2,1,10584,0,1
2,1,0,3753,2,0
1,2,1,10051,1,1
1,2,0,3369,1,1
1,0,1,10892,1,0
1,0,1,9485,1,0
2,1,1,3908,1,1
2,2,1,12961,2,1
0,1,1,3373,0,1
1,0,1,14299,1,0
0,2,1,3740,0,2
1,1,0,7703,1,0
2,0,1,7082,2,0
1,1,1,2876,1,2
2,1,1,9836,0,1
1,1,0,5064,0,0
1,1,0,8411,2,0
1,2,0,3369,1,1
2,1,1,811,2,2
1,2,0,6143,1,1
2,2,1,10699,2,1
1,0,0,1742,1,0
2,0,1,7216,2,0
0,0,0,3066,0,0
1,2,0,11967,1,1
0,2,1,4086,1,2
2,1,1,4925,1,1
1,2,1,10484,1,1
0,1,1,13205,0,0
2,0,1,3481,2,0
0,2,1,9610,0,2
0,2,1,2882,0,2
1,2,1,3806,1,2
1,0,1,7481,1,0
1,0,0,9081,1,0
0,0,1,8286,0,0
0,2,0,13896,0,1
1,0,1,1501,1,1
0,1,1,2803,0,2
2,0,0,11508,2,0
0,2,0,2023,0,1
1,1,0,3249,1,0
1,2,0,7834,1,1
2,1,0,11289,2,0
0,0,1,8896,2,0
0,1,0,1272,0,0
2,2,0,14448,2,1
1,1,0,12109,2,0
1,0,1,9747,0,0
0,0,1,6645,1,0
1,1,0,3529,1,0
0,0,0,848,1,0
1,1,1,4623,1,1
2,0,0,6083,2,0
2,1,0,2460,2,0
1,2,0,11423,0,1
0,2,0,7853,0,1
1,1,0,1517,1,0
1,1,0,517,1,0
1,1,0,8010,0,0
0,0,0,13210,1,0
1,2,1,8221,1,2
2,0,1,2898,1,1
2,2,1,7906,1,2
0,0,1,4651,0,0
1,1,1,2462,1,2
0,0,0,14983,0,0
0,1,1,6262,0,1
0,0,1,4903,0,0
1,0,0,3951,1,0
2,2,0,922,2,1
2,1,1,13659,2,0
0,2,0,14975,0,1
0,2,0,3312,0,1
1,2,0,10487,1,1
1,2,1,14637,1,1
1,2,1,7542,1,2
1,2,0,9968,1,1
2,0,1,3118,2,0
0,1,0,8628,0,0
0,0,0,11983,0,0
2,0,1,12175,2,0
0,0,1,1527,0,1
1,2,0,1604,2,1
0,1,0,11208,0,0
0,2,0,11159,0,1
0,0,1,8736,0,0
1,1,0,11337,1,0
2,1,0,5203,2,0
0,0,1,6535,0,0
0,2,1,950,0,2
1,1,0,2012,1,0
2,1,0,10654,2,0
0,2,0,10299,0,1
2,2,1,6032,2,2
0,0,1,7012,2,0
2,0,0,11818,2,0
0,1,0,11477,0,0
2,0,1,5364,0,0
1,2,1,12706,1,1
2,2,1,8304,1,2
1,1,0,1934,1,0
2,0,1,8440,2,0
1,0,1,10363,1,0
2,2,1,14924,2,1
0,0,0,8009,0,0
1,0,1,8411,1,0
0,2,0,5215,0,1
